Time_s,Pressure_mbar,Flow_ul_min
1217.96,-0.19,0.00
1218.96,-0.19,0.00
1219.96,-0.19,0.00
1220.96,-0.12,0.00
1221.96,-0.19,0.00
1222.96,-0.12,0.00
1223.96,-0.25,0.00
1224.96,-0.12,0.00
1225.96,-0.12,0.00
1226.96,-0.12,0.00
1227.97,-0.19,0.00
1228.97,-0.19,0.00
1229.97,-0.12,0.00
1230.97,-0.19,0.00
1231.97,-0.12,0.00
1232.97,-0.12,0.00
1233.97,-0.19,0.00
1234.97,-0.19,0.00
1235.98,-0.19,0.00
1236.98,-0.19,0.00
1237.98,-0.19,0.00
1238.98,-0.19,0.00
1239.98,-0.19,0.00
1240.98,-0.19,0.00
1241.98,-0.19,0.00
1242.98,-0.12,0.00
1243.98,-0.12,0.00
1244.98,-0.19,0.00
1245.98,-0.12,0.00
1246.98,-0.25,0.00
1247.99,-0.19,0.00
1248.99,-0.19,0.00
1249.99,-0.25,0.00
1250.99,-0.12,0.00
1251.99,-0.19,0.00
1252.99,-0.12,0.00
1253.99,-0.19,0.00
1255.00,-0.19,0.00
1256.00,-0.25,0.00
1257.00,-0.19,0.00
1258.00,-0.12,0.00
1259.00,-0.19,0.00
1260.00,-0.19,0.00
1261.00,-0.12,0.00
1262.01,-0.19,0.00
1263.02,-0.25,0.00
1264.02,-0.19,0.00
1265.02,-0.12,0.00
1266.02,-0.19,0.00
1267.02,-0.19,0.00
1269.22,-0.12,0.00
1270.22,147.27,0.00
1271.22,217.35,0.00
1272.22,361.22,0.00
1273.23,421.83,0.00
1274.23,542.44,0.00
1275.23,600.19,0.00
1276.23,600.13,0.00
1277.23,600.19,0.00
1278.23,447.72,0.00
1279.24,415.71,0.00
1280.24,295.05,0.00
1282.24,54.05,0.00
1283.24,502.75,0.00
1284.24,381.49,0.00
1285.24,260.38,0.00
1286.24,139.56,0.00
1287.24,18.87,0.00
1288.24,-0.19,0.00
1289.25,-0.12,0.00
1290.25,-0.25,0.00
1291.25,-0.19,0.00
1292.25,-0.19,0.00
1293.25,40.26,0.00
1294.25,120.45,0.00
1295.25,200.70,0.00
1296.26,281.21,0.00
1297.26,361.65,0.00
1298.26,399.80,0.00
1299.26,399.92,0.00
1300.26,399.86,0.00
1301.26,399.92,0.00
1302.26,399.86,0.00
1303.26,399.86,0.00
1304.26,399.86,0.00
1305.26,399.86,0.00
1306.26,399.86,0.00
1307.26,399.86,0.00
1308.27,399.92,0.00
1309.27,399.92,0.00
1310.27,399.86,0.00
1311.27,399.92,0.00
1312.27,399.98,0.00
1313.27,399.86,0.00
1314.27,399.86,0.00
1315.28,399.92,0.00
1316.28,399.98,0.00
1317.28,399.86,0.00
1318.28,399.86,0.00
1319.28,399.86,0.00
1320.28,399.92,0.00
1321.28,399.86,0.00
1322.28,399.98,0.00
1323.28,399.92,0.00
1324.28,399.92,0.00
1325.28,399.92,0.00
1326.28,399.92,0.00
1327.29,399.98,0.00
1328.29,399.92,0.00
1329.29,399.92,0.00
1330.29,399.86,0.00
1331.29,399.92,0.00
1332.29,399.86,0.00
1333.30,399.92,0.00
1334.30,399.92,0.00
1335.30,399.92,0.00
1336.30,399.92,0.00
1337.30,399.86,0.00
1338.30,399.92,0.00
1339.30,399.86,0.00
1340.30,399.92,0.00
1341.31,399.86,0.00
1342.31,399.92,0.00
1343.31,399.92,0.00
1344.31,399.98,0.00
1345.31,399.98,0.00
1346.31,399.98,0.00
1347.32,399.86,0.00
1348.32,399.80,0.00
1349.32,399.98,0.00
1350.32,399.92,0.00
1351.32,399.92,0.00
1352.32,399.98,0.00
1353.32,399.86,0.00
1354.32,399.92,0.00
1355.32,399.92,0.00
1356.33,399.98,0.00
1358.34,336.17,0.00
1359.34,255.97,0.00
1360.34,175.74,0.00
1361.34,95.32,0.00
1363.34,352.28,0.00
1364.34,270.67,0.00
1365.35,189.87,0.00
1366.35,109.78,0.00
1367.35,28.49,0.00
1368.35,-0.25,0.00
1369.35,-0.19,0.00
1370.35,-0.12,0.00
1371.35,-0.06,0.00
1372.35,-0.06,0.00
1373.35,-0.19,0.00
1374.35,-0.06,0.00
1375.35,-0.25,0.00
1376.35,-0.06,0.00
1377.35,-0.19,0.00
1378.36,-0.19,0.00
1379.36,-0.19,0.00
1380.36,-0.12,0.00
1381.36,-0.12,0.00
1382.36,-0.12,0.00
1383.36,-0.19,0.00
1384.36,-0.19,0.00
1385.36,-0.12,0.00
1386.36,-0.19,0.00
1387.37,-0.12,0.00
1388.37,-0.12,0.00
1389.37,-0.25,0.00
1390.37,-0.19,0.00
1391.37,-0.25,0.00
1392.37,-0.12,0.00
1393.37,-0.19,0.00
1394.37,-0.12,0.00
1395.37,-0.12,0.00
1396.38,-0.19,0.00
1397.38,-0.19,0.00
1398.38,-0.12,0.00
1399.38,-0.19,0.00
1400.38,-0.19,0.00
1401.38,-0.06,0.00
1402.38,-0.12,0.00
1403.38,-0.06,0.00
1404.38,-0.12,0.00
1405.39,-0.19,0.00
1406.39,-0.19,0.00
1407.39,-0.19,0.00
1408.39,-0.25,0.00
1409.39,-0.12,0.00
1410.39,-0.19,0.00
1411.39,-0.06,0.00
1412.39,-0.12,0.00
1413.39,-0.12,0.00
1414.40,-0.25,0.00
1415.40,-0.25,0.00
1416.40,-0.12,0.00
1417.40,-0.12,0.00
1418.40,-0.12,0.00
1420.40,-0.12,0.00
1421.40,-0.19,0.00
1422.40,-0.19,0.00
1423.41,-0.06,0.00
1424.41,-0.12,0.00
1425.41,-0.06,0.00
1426.41,-0.19,0.00
1427.41,-0.12,0.00
1428.41,-0.19,0.00
1429.41,-0.19,0.00
1430.41,-0.12,0.00
1431.42,-0.19,0.00
1432.42,-0.12,0.00
1433.42,-0.19,0.00
1434.42,-0.06,0.00
1435.42,-0.19,0.00
1436.42,-0.12,0.00
1437.42,-0.19,0.00
1439.43,-0.12,0.00
1440.43,-0.12,0.00
1441.44,-0.12,0.00
1442.44,-0.00,0.00
1443.44,-0.12,0.00
1444.45,-0.06,0.00
1445.45,-0.19,0.00
1446.45,-0.12,0.00
1447.45,-0.12,0.00
1448.45,-0.19,0.00
1449.45,-0.19,0.00
1450.45,-0.12,0.00
1451.45,-0.19,0.00
1452.46,-0.00,0.00
1453.46,-0.12,0.00
1454.46,-0.19,0.00
1455.46,-0.19,0.00
1456.46,-0.06,0.00
1457.46,-0.12,0.00
1458.46,-0.12,0.00
1459.46,-0.19,0.00
1460.46,-0.12,0.00
1461.46,-0.12,0.00
1462.46,-0.25,0.00
1463.47,-0.12,0.00
1464.47,-0.19,0.00
1465.47,-0.06,0.00
1466.47,-0.06,0.00
1467.47,-0.12,0.00
1469.27,-0.12,0.00
1470.28,114.69,0.00
1471.28,242.99,0.00
1472.29,358.46,0.00
1473.29,452.01,0.00
1474.29,481.94,0.00
1476.29,600.07,0.00
1477.29,597.49,0.00
1478.29,474.96,0.00
1479.29,359.63,0.00
1480.29,237.18,0.00
1481.29,87.84,0.00
1482.30,145.07,0.00
1483.30,483.90,0.00
1484.30,346.15,0.00
1485.30,223.16,0.00
1486.30,104.39,0.00
1487.30,15.93,0.00
1488.31,-0.12,0.00
1489.31,-0.12,0.00
1490.31,-0.25,0.00
1491.31,-0.12,0.00
1492.31,-0.06,0.00
1493.31,40.32,0.00
1494.31,120.26,0.00
1495.31,200.95,0.00
1496.31,281.27,0.00
1497.31,361.53,0.00
1498.31,400.04,0.00
1499.32,399.86,0.00
1500.32,399.98,0.00
1501.32,399.92,0.00
1502.34,399.98,0.00
1503.34,399.92,0.00
1504.34,400.04,0.00
1505.34,399.92,0.00
1506.35,399.86,0.00
1507.35,399.86,0.00
1508.35,399.92,0.00
1509.35,399.92,0.00
1511.35,399.86,0.00
1512.36,399.86,0.00
1513.36,399.86,0.00
1514.36,399.86,0.00
1515.36,399.92,0.00
1516.36,399.98,0.00
1517.37,399.92,0.00
1518.37,399.98,0.00
1519.37,399.92,0.00
1520.37,399.92,0.00
1521.37,400.04,0.00
1522.37,399.92,0.00
1523.37,399.92,0.00
1524.37,399.86,0.00
1525.38,399.92,0.00
1526.38,399.92,0.00
1527.38,399.80,0.00
1528.38,399.98,0.00
1529.38,400.04,0.00
1530.38,399.92,0.00
1531.38,399.98,0.00
1532.38,399.98,0.00
1533.38,399.98,0.00
1534.38,399.98,0.00
1535.39,399.92,0.00
1536.39,399.86,0.00
1537.39,399.92,0.00
1538.39,399.92,0.00
1539.39,399.92,0.00
1540.39,399.92,0.00
1541.39,399.92,0.00
1542.39,399.92,0.00
1543.39,399.86,0.00
1544.40,399.92,0.00
1545.40,399.92,0.00
1546.40,399.74,0.00
1547.40,399.86,0.00
1548.40,399.92,0.00
1549.40,399.98,0.00
1550.40,399.92,0.00
1551.40,399.92,0.00
1552.40,399.86,0.00
1553.41,399.92,0.00
1554.41,399.86,0.00
1555.41,399.98,0.00
1556.41,399.92,0.00
1558.41,334.14,0.00
1559.41,254.01,0.00
1560.41,173.90,0.00
1561.42,93.60,0.00
1562.42,13.17,0.00
1563.42,351.85,0.00
1564.42,270.73,0.00
1565.42,190.18,0.00
1566.42,109.05,0.00
1567.42,28.00,0.00
1568.42,-0.19,0.00
1569.42,-0.19,0.00
1570.42,-0.19,0.00
1571.43,-0.19,0.00
1572.43,-0.19,0.00
1573.43,-0.19,0.00
1574.43,-0.25,0.00
1575.43,-0.12,0.00
1576.43,-0.12,0.00
1577.43,-0.12,0.00
1578.44,-0.19,0.00
1579.44,-0.25,0.00
1580.44,-0.25,0.00
1581.44,-0.19,0.00
1582.44,-0.12,0.00
1583.44,-0.12,0.00
1585.44,-0.19,0.00
1586.44,-0.19,0.00
1587.44,-0.12,0.00
1588.44,-0.19,0.00
1589.45,-0.25,0.00
1590.45,-0.12,0.00
1591.45,-0.12,0.00
1592.45,-0.19,0.00
1594.45,-0.19,0.00
1595.45,-0.25,0.00
1596.45,-0.19,0.00
1597.46,-0.25,0.00
1598.46,-0.25,0.00
1599.47,-0.06,0.00
1600.47,-0.25,0.00
1601.47,-0.12,0.00
1602.47,-0.12,0.00
1603.47,-0.12,0.00
1604.47,-0.19,0.00
1605.47,-0.06,0.00
1606.47,-0.12,0.00
1607.47,-0.12,0.00
1608.47,-0.19,0.00
1609.47,-0.12,0.00
1610.47,-0.19,0.00
1611.48,-0.19,0.00
1612.48,-0.19,0.00
1614.48,-0.31,0.00
1615.48,-0.19,0.00
1616.48,-0.12,0.00
1617.48,-0.19,0.00
1618.48,-0.12,0.00
1619.48,-0.19,0.00
1620.48,-0.19,0.00
1621.48,-0.12,0.00
1622.51,-0.12,0.00
1624.51,-0.12,0.00
1625.52,-0.12,0.00
1626.52,-0.19,0.00
1627.52,-0.12,0.00
1628.52,-0.19,0.00
1630.52,-0.12,0.00
1632.52,-0.12,0.00
1633.52,-0.19,0.00
1634.53,-0.19,0.00
1635.53,-0.12,0.00
1636.53,-0.06,0.00
1637.53,-0.12,0.00
1638.53,-0.12,0.00
1639.53,-0.12,0.00
1640.53,-0.19,0.00
1641.53,-0.12,0.00
1642.53,-0.06,0.00
1643.53,-0.06,0.00
1644.53,-0.19,0.00
1645.53,-0.06,0.00
1647.54,-0.19,0.00
1648.56,-0.19,0.00
1649.56,-0.12,0.00
1650.57,-0.19,0.00
1651.57,-0.12,0.00
1652.57,-0.06,0.00
1653.57,-0.19,0.00
1654.57,-0.12,0.00
1655.57,-0.19,0.00
1656.57,-0.12,0.00
1657.57,-0.06,0.00
1658.57,-0.19,0.00
1659.57,-0.12,0.00
1661.58,-0.12,0.00
1662.58,-0.19,0.00
1663.58,-0.19,0.00
1664.58,-0.12,0.00
1665.58,-0.19,0.00
1666.58,-0.12,0.00
1667.58,-0.12,0.00
1708.92,-0.12,0.00
1709.94,60.43,0.00
1710.94,183.57,0.00
1711.94,313.44,0.00
1712.94,434.26,0.00
1713.94,554.88,0.00
1714.95,600.19,0.00
1715.95,600.19,0.00
1716.95,600.19,0.00
1717.95,523.14,0.00
1718.95,402.98,0.00
1719.95,282.62,0.00
1720.95,162.09,0.00
1721.96,40.57,0.00
1722.96,491.12,0.00
1723.96,386.76,0.00
1724.96,253.77,0.00
1725.96,162.15,0.00
1726.96,5.51,0.00
1727.96,-0.19,0.00
1729.96,-0.12,0.00
1730.96,-0.12,0.00
1731.96,-0.12,0.00
1732.97,40.44,0.00
1734.03,120.63,0.00
1735.04,201.19,0.00
1736.04,281.33,0.00
1737.04,361.96,0.00
1738.04,399.92,0.00
1739.04,399.92,0.00
1741.04,399.92,0.00
1742.05,399.92,0.00
1743.05,399.92,0.00
1744.05,399.98,0.00
1745.05,400.04,0.00
1746.05,400.04,0.00
1749.05,399.86,0.00
1750.05,399.86,0.00
1751.06,399.98,0.00
1752.06,400.04,0.00
1753.06,399.86,0.00
1754.06,399.98,0.00
1755.06,399.98,0.00
1756.06,399.92,0.00
1757.06,399.98,0.00
1758.06,399.92,0.00
1759.06,399.92,0.00
1760.07,399.92,0.00
1761.07,399.98,0.00
1763.07,399.92,0.00
1764.07,399.92,0.00
1765.07,399.92,0.00
1767.07,399.92,0.00
1768.08,399.98,0.00
1769.08,399.86,0.00
1770.08,399.92,0.00
1771.08,399.86,0.00
1772.08,399.92,0.00
1773.08,399.80,0.00
1774.08,399.92,0.00
1775.08,399.86,0.00
1776.09,399.92,0.00
1777.09,399.92,0.00
1778.09,399.86,0.00
1779.09,399.92,0.00
1780.11,399.98,0.00
1781.11,399.92,0.00
1782.11,399.98,0.00
1783.12,399.92,0.00
1784.12,399.92,0.00
1785.12,399.92,0.00
1786.12,399.92,0.00
1787.12,399.92,0.00
1788.12,399.92,0.00
1790.12,399.86,0.00
1791.12,399.98,0.00
1792.12,399.92,0.00
1793.12,399.86,0.00
1794.12,399.86,0.00
1795.12,399.92,0.00
1796.12,399.92,0.00
1797.13,399.92,0.00
1798.13,339.41,0.00
1799.13,258.73,0.00
1800.13,179.16,0.00
1801.13,98.57,0.00
1802.13,18.32,0.00
1803.13,351.05,0.00
1804.14,269.88,0.00
1805.14,189.50,0.00
1806.14,111.62,0.00
1807.14,30.02,0.00
1808.14,-0.19,0.00
1809.14,-0.06,0.00
1810.14,-0.19,0.00
1811.14,-0.25,0.00
1813.15,-0.19,0.00
1814.15,-0.19,0.00
1815.15,-0.12,0.00
1816.15,-0.06,0.00
1817.15,-0.19,0.00
1818.15,-0.19,0.00
1819.15,-0.12,0.00
1820.16,-0.12,0.00
1821.16,-0.12,0.00
1822.16,-0.12,0.00
1823.16,-0.12,0.00
1824.16,-0.12,0.00
1825.16,-0.12,0.00
1826.16,-0.19,0.00
1827.16,-0.12,0.00
1828.16,-0.12,0.00
1829.16,-0.06,0.00
1831.16,-0.12,0.00
1832.17,-0.12,0.00
1833.17,-0.12,0.00
1834.17,-0.19,0.00
1835.17,-0.12,0.00
1836.17,-0.12,0.00
1837.17,-0.12,0.00
1838.18,-0.19,0.00
1839.18,-0.12,0.00
1840.18,-0.12,0.00
1841.18,-0.19,0.00
1842.18,-0.19,0.00
1843.18,-0.12,0.00
1844.18,-0.12,0.00
1845.18,-0.12,0.00
1846.19,-0.06,0.00
1847.19,-0.19,0.00
1848.20,-0.12,0.00
1849.20,-0.19,0.00
1850.20,-0.19,0.00
1851.20,-0.12,0.00
1852.20,-0.19,0.00
1853.20,-0.19,0.00
1854.20,-0.12,0.00
1855.20,-0.12,0.00
1856.20,-0.12,0.00
1857.20,-0.06,0.00
1858.20,-0.12,0.00
1859.20,-0.06,0.00
1860.21,-0.06,0.00
1861.21,-0.12,0.00
1862.21,-0.12,0.00
1863.21,-0.19,0.00
1864.21,-0.12,0.00
1865.21,-0.12,0.00
1866.21,-0.12,0.00
1867.21,-0.19,0.00
1868.21,-0.12,0.00
1869.21,-0.12,0.00
1870.22,-0.19,0.00
1871.22,-0.19,0.00
1872.22,-0.19,0.00
1874.22,-0.19,0.00
1875.22,-0.25,0.00
1876.22,-0.06,0.00
1877.22,-0.12,0.00
1878.23,-0.12,0.00
1879.23,-0.19,0.00
1880.23,-0.12,0.00
1881.24,-0.12,0.00
1882.24,-0.19,0.00
1883.24,-0.19,0.00
1884.24,-0.12,0.00
1885.24,-0.19,0.00
1886.25,-0.19,0.00
1887.25,-0.19,0.00
1888.25,-0.19,0.00
1889.25,-0.12,0.00
1890.25,-0.19,0.00
1891.25,-0.19,0.00
1893.25,-0.12,0.00
1894.26,-0.19,0.00
1895.26,-0.12,0.00
1896.26,-0.12,0.00
1897.26,-0.19,0.00
1898.26,-0.12,0.00
1899.26,-0.12,0.00
1900.26,-0.19,0.00
1901.26,-0.19,0.00
1902.26,-0.19,0.00
1903.27,-0.12,0.00
1904.27,-0.12,0.00
1905.27,-0.19,0.00
1906.27,-0.12,0.00
1907.27,-0.12,0.00
1929.15,-0.06,0.00
1930.15,122.71,0.00
1932.16,361.16,0.00
1933.16,483.90,0.00
1934.16,541.46,0.00
1936.16,600.25,0.00
1937.16,597.06,0.00
1938.16,478.94,0.00
1939.16,357.24,0.00
1940.16,242.50,0.00
1941.16,117.63,0.00
1942.16,176.84,0.00
1943.16,482.49,0.00
1944.17,345.91,0.00
1945.17,241.09,0.00
1946.17,120.14,0.00
1947.17,18.50,0.00
1949.17,-0.25,0.00
1950.17,-0.12,0.00
1951.18,-0.06,0.00
1952.18,-0.12,0.00
1953.18,59.88,0.00
1954.18,143.35,0.00
1955.18,226.89,0.00
1956.18,282.74,0.00
1957.18,362.75,0.00
1958.18,399.92,0.00
1959.18,399.98,0.00
1960.19,399.74,0.00
1961.19,399.92,0.00
1962.19,399.98,0.00
1965.19,399.92,0.00
1966.19,399.92,0.00
1967.20,399.92,0.00
1968.20,399.92,0.00
1969.20,399.86,0.00
1970.20,399.86,0.00
1971.20,399.92,0.00
1972.20,399.98,0.00
1973.20,399.86,0.00
1974.20,399.98,0.00
1975.20,399.80,0.00
1976.21,399.98,0.00
1977.21,399.92,0.00
1978.21,399.98,0.00
1979.21,399.92,0.00
1980.21,399.98,0.00
1981.21,400.04,0.00
1982.21,399.92,0.00
1984.23,399.98,0.00
1985.23,399.92,0.00
1986.23,399.92,0.00
1987.23,399.92,0.00
1988.23,399.92,0.00
1989.23,399.86,0.00
1990.23,399.92,0.00
1991.23,399.98,0.00
1992.23,399.92,0.00
1993.23,399.92,0.00
1994.24,399.86,0.00
1995.24,399.92,0.00
1996.24,399.92,0.00
1997.24,399.98,0.00
1998.24,400.04,0.00
1999.24,399.92,0.00
2000.24,399.86,0.00
2001.25,399.86,0.00
2002.25,399.92,0.00
2004.26,399.98,0.00
2005.27,399.92,0.00
2006.27,399.92,0.00
2007.27,399.92,0.00
2008.27,399.92,0.00
2009.27,399.92,0.00
2010.27,399.98,0.00
2011.28,399.86,0.00
2012.28,399.86,0.00
2013.28,399.92,0.00
2014.28,399.92,0.00
2015.28,399.92,0.00
2016.28,399.92,0.00
2017.28,399.80,0.00
2018.28,334.51,0.00
2019.29,254.32,0.00
2020.29,173.90,0.00
2021.29,93.91,0.00
2022.29,13.60,0.00
2023.29,329.73,0.00
2024.29,270.67,0.00
2025.29,190.05,0.00
2026.30,109.17,0.00
2027.30,27.82,0.00
