Time_s,Pressure_mbar,Flow_ul_min
2292.45,191.09,180.14
2293.45,191.77,180.83
2294.46,192.38,181.76
2295.46,192.93,182.45
2296.46,193.79,182.69
2297.46,194.46,183.41
2298.46,195.01,183.72
2299.46,195.56,184.24
2300.46,196.24,184.62
2301.47,196.72,185.34
2302.47,197.34,186.00
2303.47,197.70,186.31
2304.47,198.44,186.66
2305.47,198.81,187.21
2306.47,199.42,188.10
2307.47,199.72,188.10
2308.47,200.21,188.83
2309.48,200.52,189.14
2310.48,200.89,189.83
2311.48,201.38,190.28
2312.48,201.62,190.17
2313.48,202.17,190.55
2314.48,202.66,190.48
2315.48,202.90,190.21
2316.48,203.15,190.76
2317.48,203.58,190.66
2318.48,203.88,191.14
2319.49,204.31,191.59
2320.49,204.62,192.34
2321.49,204.74,192.83
2322.49,205.17,192.83
2323.49,205.35,193.62
2324.49,205.54,193.93
2325.49,205.78,194.28
2326.49,205.96,194.62
2327.49,206.03,194.72
2328.49,206.27,195.00
2329.49,206.52,195.21
2330.49,206.64,195.10
2331.50,206.94,195.10
2332.50,207.07,195.07
2333.50,207.31,195.45
2334.50,207.62,196.10
2335.50,207.49,195.76
2336.50,207.74,195.72
2338.51,208.11,196.41
2339.51,208.11,196.24
2340.51,208.35,196.21
2341.52,208.53,196.62
2342.52,208.53,196.69
2343.53,208.72,196.72
2344.53,208.84,196.79
2345.53,208.96,196.97
2346.53,209.15,196.72
2347.53,209.15,197.03
2348.54,209.33,197.38
2349.54,209.27,197.00
2350.54,209.51,197.52
2351.54,209.45,197.52
2352.54,209.76,197.66
2353.54,209.70,197.97
2354.54,210.00,197.62
2355.54,209.88,197.86
2356.54,209.82,197.79
2357.55,210.19,198.48
2358.55,210.06,198.62
2359.55,210.06,198.45
2360.55,210.31,198.14
2361.55,210.37,198.41
2363.55,210.62,198.66
2364.55,210.43,198.28
2365.56,210.49,198.31
2366.56,210.80,198.55
2368.56,210.62,199.07
2369.56,210.68,198.66
2370.56,210.74,198.69
2371.56,210.86,199.00
2372.56,213.00,143.10
2373.56,212.33,197.28
2374.56,212.27,196.76
2375.57,212.51,196.79
2376.57,212.63,196.52
2377.57,212.76,195.83
2378.57,-29.33,193.45
2379.57,8.88,22.76
2380.57,15.99,19.41
2381.57,22.85,23.31
2382.57,29.59,28.69
2383.57,35.97,34.48
2384.57,42.22,40.34
2385.58,47.86,46.00
2386.58,53.75,51.28
2387.58,59.27,56.55
2388.58,64.42,61.07
2389.58,69.81,65.86
2390.58,74.53,70.03
2391.58,79.56,74.41
2392.58,84.28,78.38
2393.58,88.82,82.48
2395.14,91.88,85.17
2396.14,99.42,92.28
2397.14,103.65,95.55
2398.14,107.45,99.97
2399.14,111.01,103.76
2400.15,114.81,107.69
2401.15,118.24,111.55
2402.15,121.36,114.97
2403.16,124.49,118.07
2404.16,127.49,121.38
2405.17,130.62,124.41
2406.17,133.31,127.07
2408.17,138.70,132.38
2409.17,141.09,134.90
2410.17,143.48,137.17
2411.17,145.86,139.24
2412.17,148.01,141.45
2413.17,150.33,144.00
2414.18,152.17,145.66
2415.18,154.37,147.38
2416.18,156.33,149.21
2417.18,158.23,151.14
2418.18,159.88,152.93
2419.18,161.84,154.59
2420.18,163.49,155.86
2421.18,165.21,157.34
2422.18,166.62,159.03
2423.18,168.02,160.41
2424.19,169.80,161.97
2425.19,171.21,163.00
2426.19,172.55,164.28
2427.19,173.72,165.62
2428.19,175.18,166.86
2429.19,176.29,168.21
2430.19,177.45,168.93
2431.19,178.55,169.69
2432.20,179.59,171.14
2433.20,180.81,172.17
2434.20,181.85,173.07
2435.20,182.65,173.93
2436.20,183.75,175.31
2437.20,184.61,176.14
2438.20,185.59,176.83
2439.20,186.44,177.45
2440.20,187.24,178.38
2441.20,188.10,179.17
2442.20,188.83,179.45
2443.21,189.57,180.34
2444.21,190.36,181.03
2445.21,190.97,181.69
2446.21,191.83,182.48
2447.24,192.38,183.07
2448.24,193.05,183.62
2449.24,193.54,183.86
2450.24,194.22,184.69
2451.25,194.83,185.45
2453.25,195.93,185.72
2454.25,196.30,186.59
2455.25,196.97,186.93
2456.25,197.46,187.59
2457.25,197.89,187.69
2458.25,198.44,188.59
2460.26,199.23,189.07
2461.26,199.60,189.52
2462.26,199.97,190.03
2463.26,200.40,190.24
2464.26,200.70,190.55
2465.26,201.13,190.97
2466.26,201.31,190.83
2467.26,201.68,190.86
2468.26,202.11,190.83
2469.26,202.54,191.03
2470.26,202.72,191.07
2471.27,203.21,191.17
2472.27,203.58,191.24
2473.27,203.76,191.76
2474.27,204.13,192.59
2475.27,204.31,192.86
2476.27,204.74,193.38
2477.27,204.86,194.00
2478.27,205.11,194.45
2479.27,205.29,194.48
2480.27,205.54,195.00
2482.29,205.90,195.38
2483.29,206.15,195.24
2484.29,206.15,195.76
2485.29,206.33,196.03
2486.29,206.58,196.17
2487.29,206.70,196.14
2488.29,206.70,196.24
2489.29,206.88,196.34
2490.29,207.19,196.55
2491.30,207.13,196.59
2492.30,207.43,196.79
2493.30,207.43,196.79
2494.30,207.49,197.14
2495.30,207.74,197.07
2496.30,207.74,197.14
2497.30,207.92,197.31
2498.30,207.98,197.69
2499.30,208.11,197.76
2500.30,208.05,197.52
2501.31,208.35,197.76
2502.31,208.29,197.52
2503.31,208.60,197.45
2504.31,208.47,197.76
2505.31,208.72,197.86
2506.32,208.60,198.14
2507.32,208.66,197.90
2508.32,208.78,198.17
2510.32,208.90,198.10
2511.32,209.09,198.24
2512.32,209.09,198.28
2513.32,209.02,198.34
2514.32,209.39,198.31
2515.32,209.39,198.59
2516.32,209.27,198.66
2517.32,209.64,198.66
2518.32,209.45,198.79
2519.33,209.64,198.48
2520.33,209.51,198.34
2521.33,209.64,198.90
2522.33,209.70,199.17
2523.33,209.70,199.14
2524.33,209.64,198.79
2525.33,209.94,198.72
2526.33,209.88,198.93
2527.34,209.88,199.03
2528.34,209.88,199.07
2529.34,209.94,198.90
2530.34,209.88,199.07
2532.34,210.19,199.21
2533.35,210.19,199.31
2534.35,210.13,199.24
2535.35,210.06,199.38
2536.35,210.13,199.17
2537.35,210.19,199.38
2538.35,210.31,199.31
2539.35,210.31,199.14
2540.35,210.25,199.72
2541.35,210.25,199.66
2542.35,210.31,199.45
2543.36,210.25,199.34
2544.36,210.37,199.34
2545.36,210.49,199.24
2546.36,210.49,199.41
2547.36,210.43,199.31
2548.36,210.49,199.48
2549.36,210.43,199.17
2550.36,210.49,199.48
2551.36,210.55,199.52
2552.36,210.49,199.31
2553.37,210.49,199.52
2554.37,210.49,199.59
2555.37,210.68,199.31
2556.37,210.68,199.45
2557.37,210.68,199.21
2558.37,210.62,198.59
2559.37,210.80,198.48
2560.37,210.92,198.38
2561.37,210.92,197.97
2562.37,210.92,198.31
2563.37,211.04,198.83
2564.37,211.10,198.69
2565.38,211.10,199.07
2566.38,211.10,199.17
2567.38,211.10,199.86
2568.38,211.10,199.76
2569.38,211.10,199.86
2570.38,211.17,199.97
2571.38,211.17,199.76
2572.39,211.17,199.69
2573.39,211.04,199.69
2574.39,211.04,199.83
2575.39,211.10,199.76
2576.39,211.04,200.00
2577.39,211.10,199.79
2578.39,211.04,200.10
2579.39,211.04,199.79
2580.39,211.04,199.76
2581.40,211.04,199.90
2582.40,211.04,199.79
2583.40,211.04,200.10
2584.40,211.66,200.59
2585.40,211.72,199.07
2586.40,211.72,199.17
2587.40,211.96,198.86
2588.40,211.96,198.55
2589.40,211.84,199.07
2590.41,0.73,88.07
2591.41,10.54,23.45
2592.41,17.40,24.21
2593.41,23.89,28.69
2594.41,30.45,34.45
2595.41,36.58,40.52
2596.41,42.34,46.38
2597.41,48.05,53.24
2598.41,53.44,57.83
2599.41,58.78,62.93
2600.42,63.80,67.34
2601.42,68.95,71.55
2602.42,73.74,75.52
2603.42,78.27,79.66
2604.42,82.69,83.34
2605.42,87.10,86.86
2606.42,91.27,91.00
2607.42,95.26,94.41
2608.43,99.30,97.86
2609.43,103.22,100.90
2610.43,106.84,104.14
2611.43,110.40,107.24
2612.43,113.71,110.21
2613.43,117.20,113.07
2614.43,120.38,115.72
2615.43,123.57,119.10
2616.43,126.51,121.69
2617.43,129.45,124.21
2618.43,132.39,126.59
2619.44,135.03,128.97
2620.44,137.72,131.48
2621.44,140.29,133.86
2622.44,142.68,135.72
2623.44,145.01,138.21
2624.44,147.33,140.21
2625.44,149.60,142.31
2626.44,151.80,144.28
2627.44,153.82,146.00
2628.44,155.78,148.10
2629.45,157.50,149.55
2630.45,159.64,151.48
2631.45,161.35,152.86
2632.45,163.13,154.93
2633.45,164.78,156.41
2634.45,166.43,157.90
2635.45,168.02,159.34
2636.45,169.43,160.76
2637.45,171.02,162.00
2638.45,172.25,163.34
2639.46,173.65,164.55
2640.46,175.12,165.69
2641.46,176.29,166.76
2642.46,177.45,168.07
2643.46,178.67,169.14
2644.46,179.84,170.34
2645.46,180.94,170.79
2646.46,182.04,171.03
2647.46,183.02,172.17
2648.46,184.06,174.21
2649.47,185.04,174.86
2650.47,186.08,176.00
2651.47,186.81,176.55
2652.47,187.85,177.83
2653.47,188.65,178.14
2655.48,190.12,179.69
2656.48,190.97,180.41
2657.48,191.65,181.21
2658.48,192.44,181.55
2659.49,192.93,182.41
2660.49,193.66,183.03
2661.49,194.40,183.55
2662.49,195.01,184.10
2663.50,195.50,184.86
2664.50,195.99,185.45
2665.50,196.54,185.72
2666.50,197.15,186.07
2667.50,197.52,186.79
2668.51,198.19,187.24
2669.51,198.56,187.69
2670.51,199.11,188.07
2671.51,199.54,188.59
2672.51,199.91,188.83
2673.51,200.33,189.34
2674.51,200.70,189.52
2675.51,201.13,189.97
2676.51,201.50,190.28
2677.51,201.99,190.31
2678.51,202.35,188.38
2679.51,202.72,191.17
2680.52,202.97,191.07
2681.52,203.39,192.31
2682.52,203.58,191.86
2683.52,203.95,192.31
2684.52,204.19,192.03
2685.52,204.50,192.14
2686.53,204.99,191.93
2687.53,205.17,192.72
2689.54,205.60,193.76
2690.54,205.84,194.21
2691.54,206.09,194.45
2692.54,206.33,194.83
2693.54,206.45,195.34
2694.54,206.64,195.52
2695.54,206.70,195.83
2696.54,207.00,195.72
2697.54,207.19,196.14
2698.54,207.31,196.72
2699.55,207.31,196.00
2701.55,207.62,196.24
2702.56,207.49,196.69
2703.56,207.74,196.72
2704.56,207.74,196.86
2705.56,207.92,197.31
2706.56,207.80,196.97
2707.56,208.11,197.31
2708.56,208.11,197.21
2709.56,208.29,197.52
2710.56,208.41,197.48
2711.56,208.53,197.34
2712.56,208.78,196.83
2713.56,208.66,197.83
2714.57,208.84,197.86
2715.57,208.90,198.00
2716.57,208.90,197.90
2717.57,208.90,197.76
2718.57,208.96,197.83
2719.57,209.09,197.86
2720.57,209.09,198.17
2721.57,209.27,198.21
2722.57,209.21,197.97
2723.58,209.21,198.17
2724.58,209.51,198.28
2725.58,209.51,198.59
2726.59,209.51,198.28
2727.59,209.76,198.38
2728.59,209.70,198.66
2729.59,209.70,198.17
2730.59,209.70,198.38
2731.60,209.94,198.86
2732.60,209.82,198.76
2733.60,209.94,198.41
2734.60,210.00,198.28
2735.60,210.13,199.17
2736.60,210.06,198.83
2737.60,210.13,198.69
2738.61,210.13,199.03
2739.61,210.37,199.00
2740.61,210.37,199.07
2741.61,210.31,199.10
2742.61,210.31,199.07
2743.61,210.25,199.00
2744.61,210.31,199.21
2745.61,210.55,199.14
2746.63,210.49,199.52
2747.63,210.49,198.07
2748.63,210.55,197.62
2749.63,210.74,199.76
2750.63,210.80,199.03
2751.63,210.74,199.34
2753.64,210.68,199.38
2754.64,210.74,199.03
2755.64,210.74,199.38
2756.64,210.74,199.62
2757.64,210.92,199.21
2758.64,210.86,199.59
2759.64,210.86,199.45
2760.64,210.86,199.66
2761.64,210.98,199.31
2763.65,210.92,199.69
2764.65,210.92,199.34
2765.65,210.92,199.69
2766.65,210.92,199.45
2767.65,210.86,199.66
2768.65,211.17,199.62
2769.65,211.04,199.69
2770.66,210.98,199.97
2771.66,210.98,199.76
2772.66,211.04,199.72
2773.66,211.10,200.00
2774.66,211.04,200.00
2775.66,211.10,199.69
2776.66,211.04,199.93
2777.66,211.10,200.03
2778.66,211.04,199.97
2779.66,211.10,199.90
2780.66,211.17,199.93
2781.67,211.10,200.00
2782.67,211.04,198.69
2783.67,211.17,200.03
2784.67,211.17,199.79
2785.67,211.10,199.59
2786.67,211.04,199.48
2787.67,211.23,199.62
2788.67,211.35,199.90
2789.67,211.29,199.90
2790.68,211.41,199.97
2791.68,211.35,199.72
2792.68,211.35,199.76
2793.68,211.29,200.07
2794.68,211.29,199.90
2795.68,211.23,199.76
2796.68,211.29,199.79
2797.68,211.90,194.90
2798.69,212.27,192.48
2799.69,212.39,192.28
2800.69,212.88,192.07
2802.69,213.43,192.31
2803.69,1.22,162.72
2804.69,9.49,17.83
2805.69,16.91,15.72
2806.70,23.96,19.48
2807.70,30.76,25.03
2808.70,37.13,30.97
2809.70,43.26,36.83
2810.70,49.46,42.69
2811.70,55.28,48.66
2812.70,60.86,53.72
2813.70,66.26,58.52
2814.70,71.59,63.03
2815.71,76.56,67.45
2816.71,81.58,71.45
2817.71,86.37,75.52
2818.71,91.09,79.10
2819.71,95.44,82.52
2820.71,100.10,86.31
2821.71,104.14,89.83
2822.71,108.37,93.10
2823.71,112.17,96.45
2824.71,116.22,99.72
2825.72,119.89,102.66
2826.72,123.63,105.90
2827.72,127.06,108.83
2828.72,130.62,111.52
2829.72,133.74,114.17
2830.72,136.92,117.17
2831.72,140.11,119.76
2832.72,143.11,122.07
2833.73,145.86,124.66
2834.73,148.62,126.79
2835.73,151.50,129.00
2836.73,154.19,131.41
2837.73,156.82,133.55
2838.74,159.33,135.72
2839.74,161.54,137.48
2840.74,163.98,139.62
2841.74,166.31,141.66
2842.74,168.21,143.17
2843.74,170.59,144.83
2844.74,172.55,146.45
2845.74,174.63,148.41
2846.74,176.41,149.86
2847.74,178.24,151.72
2848.74,180.08,153.24
2849.74,181.79,154.72
2850.74,183.51,155.72
2851.75,184.98,157.21
2852.75,186.75,158.69
2853.75,188.22,160.34
2854.75,189.75,161.79
2855.75,191.16,163.03
2856.76,192.56,164.48
2857.76,193.79,165.62
2858.76,195.26,166.86
2859.76,196.42,168.07
2860.76,197.52,169.45
2861.76,198.62,170.86
2862.76,199.72,171.72
2863.76,200.70,172.79
2864.76,201.68,174.17
2865.79,202.78,175.79
2866.79,203.58,177.21
2867.79,204.25,181.17
2868.79,204.92,184.34
2869.79,205.29,186.90
2870.79,205.72,189.24
2871.79,206.09,190.93
2872.79,206.64,192.34
2873.79,206.76,193.14
2874.79,206.88,193.66
2875.80,207.07,194.83
2876.80,207.31,195.28
2877.80,207.56,195.69
2878.81,207.80,195.90
2879.81,207.80,195.76
2880.81,207.86,195.72
2881.81,208.11,195.59
2882.81,208.23,195.24
2883.81,208.47,195.69
2884.81,208.72,196.28
2885.82,208.66,196.41
2886.82,208.90,197.24
2887.82,209.02,197.41
2888.82,209.09,197.55
2889.82,209.15,197.86
2890.82,209.27,198.07
2891.82,209.27,198.24
2892.83,209.33,198.24
2893.83,209.45,198.59
2894.83,209.45,198.48
2895.83,209.51,198.59
2896.83,209.45,198.79
2897.83,209.76,198.52
2898.83,209.70,198.48
2899.83,209.76,198.45
2900.83,209.88,198.76
2901.83,209.82,198.79
2902.83,209.88,198.97
2903.83,209.82,198.90
2904.84,209.88,199.00
2906.84,210.19,198.97
2908.84,210.06,199.03
2909.84,210.06,199.38
2910.84,210.06,199.31
2911.84,210.13,199.17
2912.84,210.00,199.52
2913.84,210.19,199.55
2914.85,210.31,199.34
2915.85,210.25,199.38
2916.85,210.31,199.14
2917.85,210.31,199.72
2918.85,210.25,199.28
2919.85,210.43,199.31
2920.85,210.49,199.28
2921.85,210.49,199.34
2922.85,210.49,199.28
2923.85,210.49,199.34
2924.86,210.55,199.62
2925.86,210.68,199.14
2926.86,210.49,199.66
2927.86,210.68,199.07
2928.86,210.68,199.38
2929.87,210.68,199.34
2930.89,210.68,199.76
2931.89,210.68,199.72
2932.89,210.80,199.72
2933.89,210.74,199.72
2935.89,210.74,199.55
2936.89,210.68,199.72
2938.89,210.74,199.62
2939.89,210.68,199.41
2940.90,210.80,199.90
2941.90,210.74,199.59
2942.90,210.68,199.66
2944.90,210.74,199.83
2945.90,210.86,199.72
2946.90,210.86,199.83
2947.90,210.86,199.97
2948.90,210.86,200.07
2949.91,210.98,199.83
2950.91,210.92,199.76
2951.91,210.92,199.66
2952.91,210.92,199.93
2953.91,210.92,199.86
2954.91,210.86,200.03
2955.91,210.92,199.83
2957.91,210.98,199.48
2958.92,210.92,199.62
2959.93,210.92,199.62
2960.93,210.86,199.66
2961.93,210.92,199.52
2963.94,210.92,199.79
2964.95,210.92,200.10
2965.95,210.92,199.93
2966.95,211.10,200.03
2967.95,211.17,200.24
2968.95,211.10,200.07
2969.95,211.04,199.86
2970.95,211.10,199.97
2971.95,211.17,199.93
2972.96,211.17,200.03
2973.96,211.10,199.69
2974.96,211.10,199.93
2975.98,211.10,200.21
2976.98,211.17,199.45
2977.98,210.98,199.72
2978.98,211.10,199.83
2979.99,211.04,199.69
2980.99,211.04,199.48
2981.99,211.17,199.38
2982.99,211.23,200.14
2983.99,211.17,199.48
2984.99,211.04,199.72
2986.01,211.17,199.72
2987.01,211.04,199.62
2988.01,211.10,199.86
2989.01,211.10,200.07
2990.01,211.04,199.66
2991.01,211.04,199.79
2992.01,211.17,199.69
2993.01,212.08,186.24
2994.01,211.90,195.59
2995.01,212.02,195.72
2996.01,212.21,195.31
2997.01,212.51,195.24
2998.01,212.76,195.21
3000.02,8.27,23.59
3001.02,15.68,18.93
3002.02,22.42,22.10
3003.02,29.23,27.55
3004.02,35.60,33.41
3005.02,41.73,39.72
3006.02,47.68,45.66
3007.02,53.50,50.83
3008.03,58.96,56.10
3009.03,64.42,61.00
3010.03,69.57,65.17
3011.03,74.66,70.00
3013.04,84.04,78.28
3014.04,88.64,82.10
3015.04,93.17,85.97
3016.04,97.28,89.69
3018.04,105.25,97.00
3019.04,109.23,100.69
3020.04,112.72,104.24
3021.05,116.34,108.00
3022.05,119.71,111.69
3023.05,122.96,115.00
3024.05,126.20,118.41
3025.05,129.08,121.55
3026.05,132.02,124.38
3027.05,134.90,126.86
3028.05,137.54,129.79
3029.06,140.11,132.66
3030.06,142.80,134.48
3031.06,145.01,136.79
3032.06,147.58,139.72
3033.06,149.60,141.24
3034.06,151.80,143.55
3035.06,154.01,145.41
3036.06,156.03,147.07
3037.06,157.99,149.14
3038.06,159.76,150.69
3039.06,161.54,152.31
3040.07,163.37,154.03
3041.07,165.15,155.90
3042.07,166.68,157.31
3043.07,168.45,158.69
3044.07,169.98,160.48
3045.07,171.27,161.48
3046.07,172.74,163.07
3047.07,174.27,164.31
3048.07,175.49,165.55
3049.07,176.65,166.62
3050.08,178.06,167.72
3051.08,179.28,168.69
3052.08,180.32,170.21
3053.08,181.43,170.76
3054.09,182.47,172.24
3055.10,183.69,172.79
3057.10,185.65,174.66
3058.10,186.44,175.93
3059.10,187.48,176.62
3060.10,188.22,177.28
3061.11,188.89,178.28
3062.11,189.75,178.86
3063.11,190.67,179.62
3064.11,191.40,180.59
3065.11,192.26,181.28
3066.11,192.81,181.48
3067.11,193.66,182.28
3068.11,194.22,183.07
3069.11,194.77,183.83
3070.12,195.44,184.21
3071.12,195.99,184.76
3072.12,196.54,185.21
3073.12,197.21,185.72
3074.12,197.76,186.14
3075.12,198.25,186.76
3076.12,198.74,187.14
3077.13,199.17,187.62
3078.13,199.54,188.07
3079.13,199.91,188.38
3080.13,200.46,188.72
3081.13,200.95,189.28
3082.13,201.38,189.52
3083.13,201.68,189.48
3084.13,202.23,190.21
3085.13,202.35,190.48
3086.14,202.78,190.90
3087.14,203.15,190.72
3088.14,203.58,190.83
3089.14,203.82,191.52
3090.14,204.07,192.48
3091.14,204.31,192.66
3092.14,204.74,193.41
3093.14,204.86,193.86
3094.15,205.05,193.79
3095.15,205.29,194.41
3096.15,205.47,194.52
3097.15,205.60,194.79
3098.15,205.96,195.41
3099.15,206.09,195.62
3100.15,206.33,195.76
3101.15,206.64,196.00
3102.15,206.52,195.48
3103.15,206.64,195.97
3104.16,206.94,196.24
3106.19,206.88,196.59
3107.19,207.13,196.52
3108.19,207.07,196.17
3109.19,207.31,196.55
3110.19,207.49,196.86
3111.19,207.56,196.86
3112.20,207.74,196.90
3113.20,207.92,196.83
3114.20,207.86,196.93
3115.20,207.86,196.79
3116.20,207.86,197.21
3117.20,208.11,197.28
3118.20,208.05,197.59
3119.20,208.35,197.59
3120.20,208.23,197.72
3121.20,208.47,197.86
3122.20,208.47,197.69
3123.20,208.72,197.93
3124.20,208.66,197.83
3125.21,208.72,197.90
3126.21,208.84,197.97
3127.21,208.90,198.03
3128.21,209.15,198.41
3129.21,209.15,198.34
3130.21,209.15,198.28
3131.21,209.33,198.38
3132.21,209.21,198.31
3133.21,209.27,198.52
3134.22,209.21,198.34
3135.22,209.51,198.86
3136.22,209.51,198.31
3137.22,209.45,198.76
3138.22,209.70,198.72
3139.22,209.70,198.83
3140.22,209.70,198.76
3141.22,209.64,198.62
3143.22,209.88,198.93
3144.22,210.00,198.72
3145.23,209.82,199.31
3146.23,209.88,197.03
3147.23,210.13,196.69
3148.23,210.37,196.83
3149.23,210.31,196.41
3150.23,210.37,196.28
3151.23,5.70,37.07
3152.24,13.35,22.10
3153.24,19.97,24.48
3154.24,26.96,29.90
3155.24,33.15,35.66
3156.24,39.22,42.10
3157.25,44.92,48.17
3158.25,50.50,53.97
3159.25,56.08,59.24
3160.25,61.23,64.10
3161.25,66.50,69.17
3162.25,71.22,73.14
3163.25,75.94,77.31
3164.25,80.36,81.24
3165.25,84.90,85.03
3166.25,89.13,88.62
3167.26,93.23,92.10
3168.26,97.34,95.69
3169.26,101.08,99.24
3170.26,104.82,102.45
3171.26,108.43,105.79
3172.26,112.23,108.86
3173.26,115.67,111.72
3174.26,118.73,114.69
3175.26,121.92,117.45
3176.26,124.98,120.21
3177.26,127.92,123.17
3178.26,130.86,125.69
3179.27,133.80,128.07
3180.27,136.25,130.48
3181.27,138.82,132.72
3182.27,141.21,135.10
3183.27,143.84,137.38
3184.27,146.11,139.34
3185.27,148.37,141.69
3187.30,152.54,145.55
3188.30,154.50,147.21
3189.30,156.52,148.93
3190.30,158.60,150.69
3191.30,160.31,152.45
3192.30,162.09,154.03
3193.30,163.86,155.90
3194.31,165.58,157.52
3195.31,167.11,158.59
3196.31,168.51,160.59
3198.31,171.51,162.83
3199.31,172.86,164.28
3201.31,175.49,166.55
3202.31,176.71,167.83
3203.32,177.88,168.93
3204.32,179.10,170.00
3205.33,180.32,170.66
3207.33,182.28,173.00
3208.33,183.20,174.00
3209.33,184.24,175.00
3210.33,185.22,175.69
3211.33,185.89,176.55
3212.33,187.00,177.34
3213.33,187.79,178.28
3214.33,188.71,178.83
3215.33,189.44,179.72
3216.34,190.30,180.31
3217.34,190.91,181.21
3218.34,191.58,181.48
3219.34,192.20,182.28
3220.35,192.99,182.66
3221.35,193.66,183.31
3222.35,194.22,184.03
3223.35,194.83,184.72
3224.35,195.38,185.17
3225.35,195.93,185.86
3227.35,197.03,186.45
3228.35,197.58,187.00
3229.35,198.01,187.55
3230.35,198.32,187.72
3231.35,198.99,188.72
3232.35,199.42,188.83
3233.36,199.78,189.10
3234.36,200.27,189.31
3235.36,200.58,189.79
3236.36,200.89,190.24
3237.36,201.07,190.66
3238.36,201.56,190.59
3239.36,201.93,191.00
3240.37,202.29,190.86
3241.37,202.72,190.97
3242.37,202.97,190.93
3243.37,203.27,191.07
3244.37,203.76,191.10
3245.37,204.13,190.83
3246.37,204.37,191.34
3247.37,204.68,191.79
3248.37,204.92,192.52
3249.37,205.17,193.45
3250.37,205.54,193.59
3251.37,205.72,193.97
3252.37,205.90,194.41
3253.38,206.09,194.45
3254.38,206.27,194.93
3255.38,206.58,195.31
3257.05,206.76,195.45
3258.05,206.94,195.62
3259.05,207.00,196.14
3260.06,207.31,196.14
3261.06,207.62,196.17
3262.06,207.49,196.31
3263.06,207.80,196.34
3264.06,207.92,196.34
3265.06,207.98,196.79
3266.06,208.11,197.34
3267.06,208.05,197.10
3268.06,208.29,196.83
3269.06,208.41,196.83
3270.06,208.53,197.00
3271.06,208.78,197.34
3273.07,208.90,197.52
3274.07,208.90,197.52
3275.07,208.90,197.34
3276.07,209.09,197.66
3277.07,209.09,197.83
3278.07,209.27,197.83
3279.07,209.27,197.86
3280.07,209.39,197.72
3281.08,209.51,198.55
3282.08,209.51,197.79
3283.08,209.70,198.28
3284.08,209.64,198.41
3285.08,209.70,198.52
3286.08,209.88,198.24
3287.08,209.94,198.69
3288.08,209.88,198.79
3289.09,209.94,198.31
3290.09,210.06,198.48
3291.09,210.13,198.48
3292.09,210.06,198.72
3293.09,210.37,198.69
3294.09,210.31,198.69
3295.09,210.31,198.55
3296.09,210.31,198.52
3297.10,210.25,198.62
3298.10,210.43,198.31
3299.10,210.55,199.00
3300.10,210.55,199.03
3301.10,210.49,198.86
3302.10,210.49,198.90
3303.10,210.74,199.28
3304.10,210.80,198.86
3305.10,210.68,199.17
3306.11,210.62,199.00
3307.11,210.62,199.28
3308.11,210.92,199.00
3309.11,210.98,199.10
3310.11,210.86,199.10
3311.11,210.98,199.31
3312.11,210.86,199.28
3313.11,210.92,198.90
3314.11,210.92,199.21
3315.12,211.10,199.38
3316.12,211.04,199.41
3317.12,210.98,199.55
3318.12,211.17,199.41
3319.12,211.17,199.41
3320.12,211.04,198.90
3321.12,211.04,199.38
3322.12,211.35,199.41
3323.12,211.35,199.66
3324.12,211.29,199.38
3325.13,211.29,199.38
3326.13,211.29,199.41
3327.13,211.29,199.52
3328.13,211.29,199.66
3329.13,211.29,199.00
3330.13,211.29,199.52
3331.13,211.41,199.55
3332.14,211.53,199.76
3333.14,211.47,199.62
3334.14,211.53,199.59
3335.14,211.53,199.90
3336.14,211.72,194.97
3337.14,211.53,200.83
3338.14,211.47,201.00
3339.14,211.41,200.38
3340.14,211.53,201.31
3341.14,211.53,200.79
3342.15,211.35,200.93
3343.15,211.29,201.17
3344.15,211.35,200.90
3345.15,211.35,200.86
3346.15,211.35,200.76
3347.15,211.35,200.86
3348.15,211.29,200.66
3349.15,211.04,200.59
3350.16,211.10,200.52
3351.16,211.17,200.55
3352.16,211.17,200.45
3353.16,211.17,200.66
3354.16,211.04,200.72
3355.16,211.10,200.59
3356.16,211.41,204.14
3357.16,211.53,200.86
3358.16,211.47,200.34
3359.16,211.59,200.31
3360.16,211.53,200.07
3361.16,211.53,200.28
3362.17,-0.98,100.45
3363.17,9.56,24.79
3364.17,16.72,23.31
3365.17,23.40,27.31
3366.17,29.84,33.17
3367.17,36.21,39.93
3368.17,41.98,45.86
3369.17,47.68,51.66
3370.18,53.14,57.03
3371.18,58.47,61.76
3372.18,63.62,66.79
3373.18,68.46,71.21
3374.18,73.43,75.31
3375.18,77.91,79.45
3376.18,82.63,83.31
3377.18,86.80,87.03
3379.18,95.07,94.03
3380.19,99.00,97.52
3381.19,102.80,100.97
3382.19,106.72,104.03
3383.19,110.15,106.90
3384.19,113.52,110.59
3385.19,116.77,113.31
3386.19,120.08,116.52
3387.19,123.08,119.66
3388.20,126.02,122.55
3389.20,129.21,124.83
3390.20,131.90,127.31
3391.20,134.66,129.83
3392.20,137.11,130.90
3393.20,139.74,133.31
3394.20,142.44,135.55
3396.23,146.84,140.72
3397.23,149.05,142.79
3398.23,151.25,144.55
3399.23,153.46,146.41
3400.23,155.23,148.31
3401.23,157.19,149.86
3402.23,159.09,151.62
3403.23,160.99,153.34
3404.23,162.58,154.72
3405.23,164.35,156.21
