Time_s,Pressure_mbar,Flow_ul_min
2272.81,300.02,0.00
2273.81,299.96,0.00
2274.81,299.89,0.00
2275.81,299.96,0.00
2276.81,300.02,0.00
2277.81,299.96,0.00
2278.82,299.96,0.00
2279.82,299.96,0.00
2280.82,300.02,0.00
2281.82,299.83,0.00
2282.82,299.96,0.00
2283.82,300.02,0.00
2284.82,300.08,0.00
2285.82,299.96,0.00
2286.82,299.96,0.00
2287.83,299.96,0.00
2288.83,300.02,0.00
2289.83,299.96,0.00
2290.83,299.96,0.00
2291.83,299.96,0.00
2292.83,299.96,0.00
2293.83,299.96,0.00
2294.83,299.89,0.00
2295.83,299.96,0.00
2296.83,299.89,0.00
2297.84,299.96,0.00
2298.84,299.89,0.00
2299.84,299.96,0.00
2300.84,299.89,0.00
2301.84,299.89,0.00
2302.84,300.02,0.00
2303.84,299.89,0.00
2304.84,300.02,0.00
2305.84,299.89,0.00
2306.84,299.96,0.00
2308.85,256.77,0.00
2309.85,196.79,0.00
2310.85,136.43,0.00
2311.85,76.31,0.00
2312.85,16.36,0.00
2313.85,265.65,0.00
2314.85,204.74,0.00
2315.85,144.46,0.00
2316.85,83.85,0.00
2317.85,23.34,0.00
